Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption
15/10/2011 00,3,2BHK,10.89,74.12,1.55,1.36,Upper Middle,0,Jacuzzi,0.0,157.98
03/10/2010 16,5,Bungalow,19.63,58.75,1.86,1.15,Upper Middle,0,Swimming Pool,0.0,225.71
20/08/2002 00,3,2BHK,32.7,40.22,1.38,1.4,Middle,0,,0.0,180.58
24/04/2004 08,4,Detached,19.72,70.87,2.37,1.7342238085861783,Rich,0,Garden,0.0,208.87
29/07/2006 08,3,1BHK,18.24,49.2,1.51,1.15,Middle,0,,0.0,113.2
21/02/2005 16,5,2BHK,10.44,41.89,1.22,1.3,Middle,1,Garden,0.0,238.88
24/11/2002 08,5,3BHK,32.34,57.14,1.88,1.49,Upper Middle,1,Swimming Pool,0.0,426.99
20/12/2009 16,5,2BHK,27.23,57.83,1.51,1.27,Upper Middle,0,Garden,0.0,218.67
05/06/2007 00,3,3BHK,11.01,56.37,1.54,0.9,Upper Middle,1,,0.0,124.16
09/04/2014 00,-55,Cottage,18.9,47.16,1.73,1.06,Middle,0,Fountain,0.0,102.4
08/11/2005 08,2,Cottage,32.22,48.85,1.75,1.17,Eh&5y,0,Garden,0.0,108.81
31/01/2002 08,3,3BHK,26.44,39.96,2.44,1.28,Upper Middle,0,Jacuzzi,1.0,257.05
28/02/2007 00,3,Bungalow,11.02,66.31,2.36,1.13,Upper Middle,0,Garden,0.0,112.52
26/01/2004 08,4,,33.87,30.26,1.27,1.35,Middle,0,,0.0,221.38
24/02/2011 16,5,Bungalow,30.33,66.21,1.71,0.95,Upper Middle,0,Jacuzzi,0.0,186.05
14/06/2008 00,3,Bungalow,16.77,64.31,2.08,1.3,Upper Middle,0,,0.0,132.61
10/02/2010 08,3,2BHK,26.89,46.13,2.05,1.24,Upper Middle,0,Jacuzzi,0.0,195.99
27/02/2010 08,3,Detached,30.2,47.41,2.31,1.07,Rich,1,,1.0,241.81
29/03/2002 00,2,Studio,22.39,53.64,1.69,0.93,Low,0,,0.0,60.16
12/09/2014 08,5,3BHK,10.37,43.37,1.61,0.98,Rich,1,Fountain,0.0,283.14
17/01/2005 08,3,3BHK,12.25,69.07,2.07,1.4,Rich,0,,0.0,171.77
07/01/2007 08,3,1BHK,11.49,53.64,1.65,1.21,Middle,0,,0.0,107.72
06/05/2010 08,3,1BHK,11.98,60.43,1.72,1.02,Low,0,,0.0,77.8
17/10/2011 16,5,2BHK,18.05,42.38,2.04,1.1,Upper Middle,0,,0.0,181.29
23/04/2005 16,3,3BHK,32.09,57.97,1.61,1.48,Upper Middle,0,Garden,0.0,209.86
29/10/2009 00,5,Bungalow,23.78,64.39,2.11,0.93,Rich,1,Jacuzzi,0.0,242.94
29/05/2002 08,3,1BHK,15.54,75.2,1.61,1.39,Middle,0,,0.0,109.25
31/08/2006 16,3,Bungalow,19.41,56.4,2.8,0.9,Rich,0,Swimming Pool,0.0,148.29
12/06/2007 08,3,1BHK,32.32,42.47,1.11,1.29,Middle,1,,0.0,181.0
31/03/2005 00,3,2BHK,27.41,49.56,1.77,1.16,Middle,0,,0.0,133.17
02/01/2004 08,5,3BHK,25.22,f*me#,2.68,1.21,Upper Middle,1,,,203.77
05/07/2008 08,5,3BHK,27.27,40.78,1.88,0.96,Upper Middle,0,Fountain,1.0,313.88
28/04/2013 08,-77,,33.0,64.02,1.29,1.3,Middle,0,Fountain,1.0,179.96
27/01/2005 08,2,Cottage,10.57,44.14,1.75,1.24,Middle,0,,0.0,95.26
31/03/2011 08,4,2BHK,19.05,54.26,2.78,1.42,Upper Middle,0,Jacuzzi,0.0,227.45
13/08/2004 16,3,2BHK,33.44,44.58,1.56,1.27,Middle,0,Swimming Pool,0.0,206.09
22/04/2004 00,3,1BHK,20.0,43.26,1.4,1.41,Middle,0,Fountain,0.0,176.43
28/06/2010 08,3,Cottage,14.36,50.5,1.54,1.05,Middle,0,Swimming Pool,0.0,127.74
09/10/2011 08,4,Bungalow,23.78,58.17,2.1,1.02,Rich,1,Fountain,0.0,233.2
20/11/2013 00,3,3BHK,23.2,45.92,1.99,1.34,Rich,1,,0.0,255.13
25/01/2003 08,2,1BHK,27.87,zE(Wg,1.18,1.47,Middle,1,Garden,0.0,154.47
13/10/2005 08,2,1BHK,19.46,45.77,1.68,1.0,ZcZG(,0,,0.0,81.77
13/09/2006 08,2,Studio,23.18,70.07,1.07,1.44,Low,1,,0.0,103.08
29/01/2002 00,4,Detached,29.11,55.95,2.35,1.23,Rich,0,Swimming Pool,,287.81
15/11/2004 16,2,Cottage,25.05,65.7,1.26,-0.130782308337841,zjhwd,0,Garden,0.0,98.54
06/10/2012 16,2,Cottage,32.71,71.64,1.57,1.03,Middle,0,Garden,0.0,82.58
21/10/2002 08,2,1BHK,,58.77,1.48,0.82,Low,1,,0.0,73.69
01/12/2009 16,5,3BHK,10.74,42.57,2.83,1.02,Rich,1,Swimming Pool,0.0,251.4
19/12/2007 08,3,1BHK,18.49,32.9,1.54,1.09,Low,0,,1.0,122.48
25/12/2010 16,5,Bungalow,18.53,55.05,2.83,1.08,Upper Middle,1,Swimming Pool,0.0,244.79
09/01/2010 00,5,,23.54,39.74,1.67,1.36,Rich,1,Jacuzzi,0.0,468.3
05/05/2003 00,5,Bungalow,,51.27,2.67,1.15,Upper Middle,0,Swimming Pool,0.0,242.88
01/05/2011 16,3,1BHK,22.62,68.32,1.5,1.08,Low,0,,0.0,86.33
24/02/2007 08,3,Bungalow,23.31,67.47,2.1,0.99,Upper Middle,1,,1.0,143.84
20/12/2007 00,5,2BHK,30.49,60.97,1.38,0.93,Middle,0,,0.0,140.2
30/04/2012 08,1,Studio,12.91,43.79,1.32,0.98,Low,0,Garden,,51.69
31/05/2002 16,5,3BHK,15.0,57.02,2.95,1.01,Upper Middle,0,Jacuzzi,0.0,189.74
13/12/2005 00,2,1BHK,16.22,37.48,1.54,0.8,Middle,0,,0.0,68.28
10/09/2005 00,1,Studio,13.38,42.12,1.38,1.45,Low,0,,1.0,85.34
27/01/2012 08,4,Bungalow,11.08,35.51,2.64,1.15,Upper Middle,0,Swimming Pool,0.0,202.87
11/10/2005 00,2,1BHK,12.92,52.69,1.64,0.99,Middle,1,,0.0,87.9
10/10/2004 00,4,2BHK,24.33,56.98,1.89,1.11,Upper Middle,0,,1.0,175.41
05/10/2009 16,4,Detached,33.06,33.5,1.79,1.47,Rich,0,Garden,0.0,341.81
22/04/2013 08,2,Cottage,30.17,48.1,1.61,0.84,Middle,0,Garden,0.0,77.71
29/11/2008 08,3,2BHK,14.26,69.34,1.61,0.92,?dp@x,0,,0.0,90.78
26/04/2007 16,2,Cottage,28.14,47.43,1.28,1.33,Middle,1,Garden,0.0,149.35
04/04/2008 08,2,Cottage,24.44,55.2,1.69,1.12,Middle,0,Fountain,0.0,108.35
13/07/2002 00,3,1BHK,10.12,49.23,1.16,0.84,Middle,1,,0.0,93.45
12/10/2006 08,3,1BHK,24.76,59.95,1.62,1.23,,0,,0.0,117.74
31/12/2007 08,4,Bungalow,21.75,32.47,2.41,1.18,Upper Middle,0,Fountain,0.0,216.28
14/12/2010 16,5,2BHK,31.8,48.85,2.86,1.901729274060392,Upper Middle,0,Jacuzzi,0.0,272.5
22/05/2011 00,5,Detached,29.41,49.37,2.37,1.09,Rich,0,Jacuzzi,0.0,296.96
17/02/2010 16,4,2BHK,29.82,61.57,1.33,1.47,Middle,1,Garden,0.0,239.39
06/02/2007 08,3,2BHK,30.69,49.14,1.35,1.47,Middle,0,Garden,0.0,185.15
13/09/2013 08,3,1BHK,17.01,72.78,1.56,0.92,Middle,0,,0.0,74.85
02/04/2004 08,3,2BHK,18.37,51.26,1.23,1.43,Middle,1,Garden,0.0,195.14
17/10/2005 16,3,1BHK,22.17,53.0,1.18,0.92,Middle,0,Garden,1.0,111.78
18/10/2007 08,5,Bungalow,27.82,u9\V+,1.91,1.08,Rich,0,Jacuzzi,0.0,270.19
25/03/2009 08,2,1BHK,32.4,46.38,1.23,1.05,Middle,0,Garden,0.0,102.68
18/05/2002 16,5,2BHK,26.33,43.64,1.69,0.81,Middle,0,Fountain,0.0,156.2
15/05/2002 00,4,3BHK,27.33,52.27,2.26,1.1,Rich,0,Swimming Pool,0.0,263.08
16/01/2006 00,5,Detached,14.47,45.17,1.58,0.166860523137915,Rich,1,Jacuzzi,0.0,249.27
26/11/2003 16,5,2BHK,18.05,53.37,2.67,1.840194459538288,Upper Middle,0,Garden,0.0,186.52
16/10/2004 00,2,1BHK,13.86,73.97,1.61,1.48,Middle,1,,0.0,114.41
22/07/2011 16,4,3BHK,28.54,64.59,2.23,1.48,Upper Middle,0,Fountain,0.0,255.59
24/02/2002 16,5,Bungalow,15.06,71.56,2.59,0.84,Upper Middle,0,Fountain,1.0,146.3
28/05/2013 00,1,Studio,10.51,60.32,1.03,1.14,Low,0,,,51.28
05/12/2005 00,3,2BHK,23.27,43.39,1.55,1.42,j4!r`,0,Swimming Pool,0.0,215.19
21/04/2010 00,2,1BHK,19.89,61.11,1.3,1.13,o4')},1,,0.0,102.59
16/07/2011 16,2,Cottage,34.95,56.48,1.78,1.1,Middle,0,Swimming Pool,0.0,123.22
10/01/2005 16,3,3BHK,25.52,35.16,1.99,1.28,Rich,0,Fountain,0.0,265.3
29/03/2012 00,5,Bungalow,34.71,65.31,2.12,1.9373081584385528,Upper Middle,0,Swimming Pool,0.0,258.64
04/08/2005 08,3,1BHK,27.39,50.47,1.71,0.88,Middle,0,Jacuzzi,1.0,130.7
08/09/2003 16,3,1BHK,23.3,54.42,1.27,1.7656828098492006,Middle,0,Jacuzzi,0.0,137.54
30/01/2012 08,3,Bungalow,11.21,61.97,2.03,1.34,Upper Middle,0,Garden,0.0,139.47
21/03/2003 16,4,3BHK,21.04,45.46,2.09,0.91,Upper Middle,0,,0.0,142.41
25/10/2011 00,3,1BHK,20.72,45.24,1.79,0.9,Low,0,Garden,0.0,85.84
13/10/2010 16,2,Cottage,22.21,67.32,1.67,0.88,Middle,0,,0.0,63.32
09/09/2002 00,5,3BHK,21.44,67.82,2.86,0.9,Upper Middle,0,,0.0,132.76
18/10/2004 08,2,Cottage,,69.38,1.11,1.0,Middle,0,,0.0,67.83
29/05/2009 08,2,1BHK,16.03,58.97,1.49,0.82,Low,0,,0.0,54.26
24/08/2002 08,2,1BHK,,50.19,1.27,1.42,Middle,0,,0.0,109.48
09/03/2005 16,-33,1BHK,27.34,34.27,1.06,0.88,Low,1,,0.0,92.38
05/03/2006 08,2,1BHK,16.28,62.03,1.3,0.87,Middle,0,Swimming Pool,0.0,82.48
29/11/2011 08,2,Cottage,17.9,39.46,1.51,1.34,Middle,0,,1.0,131.15
04/02/2007 00,3,Bungalow,28.95,47.05,2.27,1.49,Rich,0,Swimming Pool,0.0,289.78
29/01/2008 08,4,Detached,11.33,53.12,2.89,0.9,Rich,0,Fountain,0.0,165.74
16/11/2004 08,3,1BHK,32.48,49.48,1.32,1.44,Low,0,,0.0,143.31
30/03/2014 16,3,Bungalow,20.28,57.82,2.21,1.17,Upper Middle,1,Jacuzzi,0.0,192.38
15/12/2007 08,3,Bungalow,24.79,59.17,2.86,1.49,Upper Middle,0,Fountain,0.0,194.9
17/12/2013 00,4,Detached,30.85,31.85,1.52,1.1,Rich,0,,0.0,245.49
20/06/2005 08,3,2BHK,,60.03,1.4,0.96,Middle,0,,0.0,92.91
02/09/2005 16,3,Bungalow,29.73,62.9,-44.0,0.99,Upper Middle,0,Swimming Pool,1.0,165.75
28/07/2009 16,4,2BHK,31.66,36.01,2.02,1.19,Upper Middle,1,Garden,0.0,247.99
25/12/2002 00,2,Cottage,,64.24,1.66,1.04,Middle,0,,,71.56
18/07/2010 00,5,3BHK,33.55,41.03,1.86,1.17,Upper Middle,0,,0.0,241.5
12/04/2013 16,3,1BHK,17.01,50.13,1.09,1.21,Middle,1,Fountain,0.0,171.27
20/02/2005 00,3,Bungalow,19.12,52.87,2.57,1.48,Upper Middle,1,,0.0,196.17
16/10/2009 16,3,2BHK,31.53,58.68,1.62,1.13,,1,,0.0,166.88
05/06/2013 08,3,Cottage,25.13,50.38,1.39,1.06,Middle,1,Swimming Pool,0.0,170.89
30/06/2010 00,4,3BHK,12.85,69.58,2.55,1.02,Rich,1,Swimming Pool,0.0,225.96
20/03/2004 16,2,1BHK,24.84,45.43,1.3,1.46,Middle,0,Swimming Pool,0.0,166.99
24/03/2002 00,5,2BHK,22.81,30.43,1.7,1.1,Middle,0,,1.0,215.2
25/06/2005 16,3,1BHK,33.77,55.91,1.48,1.22,Middle,0,,0.0,129.26
11/11/2008 16,5,3BHK,33.18,kVf\9,2.89,0.8128325089537304,Upper Middle,0,Jacuzzi,0.0,341.41
25/04/2005 16,5,Bungalow,32.57,43.65,1.64,1.44,Upper Middle,0,Swimming Pool,1.0,402.61
23/05/2014 00,2,Cottage,25.96,70.05,1.73,1.5450740026666736,Middle,1,,0.0,74.93
25/01/2004 00,5,Detached,24.98,48.81,1.67,0.96,Rich,0,Garden,1.0,254.98
19/01/2004 16,4,Detached,33.73,34.23,1.6,1.12,C_WQY,0,Garden,0.0,263.97
06/10/2002 08,2,1BHK,34.23,39.86,1.56,0.85,Middle,0,Garden,0.0,86.38
16/08/2006 00,2,1BHK,15.83,48.77,1.55,1.01,Middle,0,Swimming Pool,0.0,103.74
30/08/2007 08,1,Studio,33.6,54.59,1.35,1.24,Low,0,,0.0,68.97
25/05/2002 00,2,1BHK,29.0,47.91,1.02,0.83,Middle,0,Garden,0.0,78.62
04/06/2010 16,5,Bungalow,17.88,63.76,2.29,1.28,Upper Middle,1,Fountain,0.0,257.55
27/01/2003 00,3,Cottage,14.85,43.38,1.4,1.16,Middle,0,Swimming Pool,,149.83
06/11/2008 00,5,2BHK,31.05,40.03,1.13,1.23,Middle,1,Swimming Pool,0.0,339.05
16/11/2007 16,4,2BHK,33.42,65.34,1.7,1.27,Upper Middle,0,Jacuzzi,0.0,222.92
16/12/2008 08,5,2BHK,12.83,45.06,1.38,1.48,,1,Garden,0.0,271.19
02/04/2006 00,2,Cottage,26.68,62.35,1.05,1.41,Middle,0,,0.0,112.75
30/10/2006 00,2,1BHK,15.56,49.83,1.75,1.07,Middle,1,,0.0,99.11
06/06/2005 08,2,Studio,20.62,$YDW^,1.76,0.86,Low,1,,,59.75
30/07/2010 00,3,3BHK,17.78,59.69,1.55,1.14,,2,Garden,0.0,171.41
25/03/2002 08,5,2BHK,10.65,60.38,1.2,1.37,Middle,0,,0.0,177.25
26/02/2008 16,2,Cottage,34.15,52.05,1.7,1.06,Middle,1,,1.0,128.86
04/07/2014 00,5,3BHK,32.7,57.27,2.13,0.89,Upper Middle,0,Swimming Pool,,240.94
24/08/2013 08,5,Bungalow,27.41,37.75,1.65,0.81,Upper Middle,1,Garden,0.0,190.77
20/05/2008 08,3,1BHK,27.3,62.79,1.05,0.84,$qyTe,1,,,99.05
10/06/2008 16,3,Cottage,30.24,54.13,1.7,1.34,Middle,0,,1.0,159.83
09/02/2005 16,4,2BHK,34.34,21.15,2.78,0.83,Upper Middle,0,Jacuzzi,0.0,183.06
28/06/2004 16,5,2BHK,,61.64,2.49,1.11,Upper Middle,0,,0.0,148.72
26/08/2014 16,2,Cottage,11.06,69.19,1.56,1.48,Middle,0,,0.0,96.49
20/08/2009 16,2,1BHK,11.81,40.02,1.77,0.85,Middle,0,Garden,0.0,70.51
25/05/2002 08,5,Detached,34.01,44.3,2.65,1.09,Rich,0,Swimming Pool,0.0,324.94
14/08/2008 08,4,2BHK,22.79,65.02,2.43,1.27,Upper Middle,1,Jacuzzi,0.0,236.01
25/09/2013 08,5,3BHK,34.98,47.04,1.62,1.0,Upper Middle,0,Jacuzzi,0.0,254.57
15/08/2013 08,2,Cottage,17.31,}=oCE,1.55,1.13,Middle,1,,0.0,107.35
29/12/2010 16,3,3BHK,23.38,44.76,2.64,1.49,Rich,0,Fountain,1.0,318.07
02/06/2014 16,4,2BHK,18.99,52.29,2.85,1.36,Upper Middle,1,Garden,0.0,220.72
11/05/2011 00,3,,10.74,54.36,3.0,1.5,Upper Middle,0,Jacuzzi,0.0,185.59
14/07/2012 08,2,1BHK,18.52,41.23,1.03,1.31,Low,1,,1.0,141.38
13/07/2011 08,3,3BHK,24.88,40.96,2.93,1.14,Rich,0,Fountain,,215.6
20/02/2007 08,2,1BHK,17.96,61.53,1.62,1.21,Low,1,Garden,1.0,115.26
27/08/2005 00,3,3BHK,33.9,41.5,1.75,0.86,Upper Middle,1,Fountain,0.0,188.47
04/05/2006 08,3,2BHK,15.95,62.15,2.64,1.37,Upper Middle,0,Jacuzzi,1.0,197.03
21/03/2003 00,3,Cottage,17.5,56.31,1.61,1.3,Middle,0,,1.0,138.04
27/05/2010 08,3,1BHK,25.06,55.92,1.22,1.45,,0,Fountain,0.0,157.83
28/07/2008 00,5,2BHK,23.29,56.4,1.45,1.5,Middle,1,Fountain,0.0,315.52
16/08/2008 08,2,1BHK,11.08,61.08,1.58,1.26,Low,0,,0.0,78.7
27/04/2003 00,4,Bungalow,25.77,48.11,2.69,1.39,Upper Middle,0,,1.0,225.78
12/05/2005 00,4,3BHK,24.74,52.17,2.98,1.04,Rich,0,Jacuzzi,0.0,224.07
27/08/2009 16,3,Bungalow,17.45,63.81,2.56,1.13,Rich,0,Jacuzzi,0.0,168.11
07/12/2005 16,1,Studio,33.72,59.5,1.48,1.07,R6e*#,0,Garden,0.0,60.11
22/06/2006 00,2,Studio,14.29,60.48,1.64,1.47,Low,0,Garden,0.0,89.15
27/05/2013 16,4,Bungalow,30.18,47.26,2.66,1.1,Upper Middle,0,,1.0,186.62
21/08/2005 08,4,Bungalow,12.09,58.32,2.99,1.35,Upper Middle,0,Swimming Pool,0.0,202.93
12/05/2013 08,5,,26.55,54.11,1.91,1.34,Upper Middle,0,,0.0,219.21
01/02/2012 00,4,Bungalow,21.58,64.35,2.06,1.48,Rich,0,Jacuzzi,1.0,317.97
03/07/2009 08,1,Studio,24.35,61.95,-77.0,0.94,Low,0,,0.0,45.59
06/05/2004 08,2,1BHK,14.11,45.98,1.62,1.41,Middle,0,,0.0,111.23
21/02/2011 00,3,2BHK,14.96,32.93,2.74,0.99,Upper Middle,0,Garden,0.0,124.58
26/11/2005 16,3,2BHK,21.25,68.05,1.72,0.86,Middle,0,Jacuzzi,0.0,102.39
07/05/2005 00,3,Cottage,30.77,50.32,1.78,1.09,Middle,0,,0.0,115.18
01/04/2009 08,3,2BHK,24.49,37.1,2.03,1.27,Upper Middle,0,Swimming Pool,0.0,216.72
28/08/2014 00,3,1BHK,25.68,58.76,1.34,1.45,Low,1,,,147.5
26/03/2004 08,5,2BHK,15.38,62.89,1.23,1.04,Middle,2,,1.0,190.54
27/06/2008 16,5,2BHK,30.79,71.28,2.29,1.5,Upper Middle,1,Swimming Pool,0.0,342.48
14/12/2007 08,3,Bungalow,30.29,44.92,1.74,1.34,Rich,1,Jacuzzi,0.0,316.38
19/04/2007 00,3,Detached,18.14,48.12,1.54,0.93,Rich,0,Swimming Pool,0.0,186.08
04/05/2005 00,4,Bungalow,12.11,44.24,2.37,1.36,Upper Middle,-1,Garden,0.0,187.77
21/10/2011 00,3,Bungalow,33.03,68.82,2.25,1.47,Upper Middle,0,,,188.78
24/04/2012 16,4,3BHK,11.95,66.52,2.59,1.27,Rich,0,Jacuzzi,0.0,226.59
23/11/2004 08,3,3BHK,18.35,48.93,2.41,1.36,Rich,0,Fountain,0.0,239.58
12/02/2003 16,3,3BHK,26.75,29.32,2.19,0.8,Upper Middle,1,Garden,0.0,153.76
08/12/2008 08,2,1BHK,28.0,37.65,1.73,1.08,Middle,0,Garden,0.0,104.45
20/10/2005 16,3,Bungalow,24.09,48.44,-11.0,1.03,Upper Middle,0,Garden,1.0,147.79
01/07/2002 08,2,Cottage,32.89,Vo.1M,1.53,1.48,Middle,0,Garden,1.0,178.59
06/02/2003 08,3,2BHK,27.06,41.67,1.91,1.48,Upper Middle,0,,0.0,193.53
24/03/2009 00,5,Bungalow,14.86,31.56,1.64,1.27,Upper Middle,1,Fountain,1.0,366.64
12/07/2009 00,5,3BHK,21.01,66.37,2.75,1.3,Upper Middle,0,Jacuzzi,0.0,243.87
22/08/2013 08,2,1BHK,29.58,39.69,1.02,1.32,Middle,1,,0.0,151.13
29/05/2004 00,2,Cottage,18.54,73.33,1.41,1.29,Middle,0,,1.0,100.34
18/05/2014 08,5,2BHK,13.59,67.72,1.29,0.9,Middle,0,Garden,1.0,135.92
08/08/2008 00,4,3BHK,25.99,53.0,2.76,1.44,Upper Middle,0,,1.0,245.76
19/08/2012 16,3,3BHK,10.56,54.1,1.59,0.93,Upper Middle,0,Fountain,0.0,129.82
13/07/2014 16,3,1BHK,26.91,51.92,1.67,1.31,Middle,0,,0.0,134.25
21/02/2013 16,2,1BHK,25.72,57.4,1.58,1.11,Middle,0,Garden,0.0,93.95
20/10/2002 08,4,2BHK,28.94,43.86,1.08,1.2,Middle,0,Garden,0.0,185.08
13/05/2012 08,5,2BHK,21.29,80.34,-99.0,1.19,Middle,1,Jacuzzi,0.0,219.2
07/03/2002 08,3,3BHK,16.61,56.61,2.03,0.87,bkE27,0,Swimming Pool,0.0,133.51
15/06/2014 16,3,Bungalow,30.66,55.03,2.06,0.86,Upper Middle,0,Jacuzzi,0.0,132.17
01/02/2005 16,4,2BHK,20.17,64.37,1.68,1.45,Middle,0,,0.0,167.81
30/12/2005 16,4,2BHK,10.06,67.39,1.77,1.05,Upper Middle,1,Fountain,0.0,170.77
23/10/2010 08,3,1BHK,32.25,48.83,1.42,1.36,Middle,0,Garden,0.0,158.22
24/02/2011 00,4,2BHK,34.1,46.08,1.96,0.9,Upper Middle,1,,0.0,170.69
26/09/2004 00,4,3BHK,15.23,72.83,1.84,1.27,Upper Middle,0,Swimming Pool,0.0,204.36
26/07/2005 16,5,3BHK,21.23,50.12,2.17,1.09,Upper Middle,1,,0.0,227.7
07/05/2004 00,4,2BHK,29.13,54.02,2.8,0.98,Upper Middle,0,Garden,0.0,142.34
17/09/2009 16,5,Bungalow,11.0,44.12,2.97,1.08,Upper Middle,1,Fountain,1.0,260.55
06/12/2007 08,2,Cottage,17.61,59.02,1.39,1.44,Middle,0,,0.0,108.05
10/01/2013 16,2,Cottage,28.8,49.93,1.37,1.15,Middle,0,Jacuzzi,0.0,126.0
26/04/2014 08,3,1BHK,34.44,63.48,1.37,0.94,Middle,0,Garden,0.0,100.45
28/03/2014 08,-33,1BHK,11.52,`&`%=,1.48,1.37,Low,1,Garden,0.0,110.51
23/03/2007 00,2,Cottage,21.51,59.74,1.16,1.02,Middle,0,Swimming Pool,0.0,103.44
18/11/2007 16,3,Bungalow,22.28,60.91,1.53,0.95,Upper Middle,1,,,129.07
15/07/2006 08,1,Studio,13.5,58.92,1.35,1.48,Low,0,Garden,,71.21
30/11/2007 16,1,Studio,24.35,55.16,1.66,1.08,Low,0,,0.0,54.72
20/04/2006 08,2,Studio,33.04,59.95,1.11,0.88,Low,1,Garden,0.0,76.86
19/10/2005 16,5,2BHK,16.22,46.67,1.46,1.33,,0,,0.0,196.6
26/09/2013 00,5,Bungalow,23.4,75.07,2.47,1.13,Rich,0,Swimming Pool,0.0,231.53
07/11/2008 16,5,2BHK,21.79,55.9,2.84,0.96,Upper Middle,0,,0.0,141.98
03/08/2011 08,-11,3BHK,14.47,62.99,2.83,1.49,Upper Middle,1,Garden,0.0,235.54
13/06/2004 00,4,2BHK,22.52,61.41,2.35,0.88,C[E:E,0,Fountain,1.0,154.61
04/05/2009 00,2,1BHK,27.71,56.25,1.27,1.04,j+k82,0,Garden,0.0,91.57
16/04/2004 00,5,Bungalow,27.23,61.78,2.68,1.23,Upper Middle,1,Jacuzzi,0.0,276.63
18/11/2010 08,4,2BHK,31.03,?!nT9,1.54,1.08,Middle,0,,0.0,152.26
19/05/2003 08,4,Bungalow,12.16,49.32,2.32,1.33,Upper Middle,1,Swimming Pool,0.0,264.9
09/12/2005 00,4,2BHK,12.33,76.92,2.31,1.17,Upper Middle,0,Garden,0.0,127.89
21/01/2010 00,2,Studio,28.15,33.97,1.23,1.24,Low,1,,0.0,116.55
03/10/2009 00,4,2BHK,10.73,52.57,2.2,1.13,Upper Middle,1,Garden,0.0,176.96
21/11/2006 08,4,3BHK,19.62,36.99,1.9,0.92,|H=3e,0,Swimming Pool,0.0,231.92
23/01/2008 00,4,2BHK,15.88,39.68,1.29,0.99,Middle,0,,0.0,133.29
14/06/2007 16,2,Cottage,12.42,51.54,1.2,1.26,Middle,1,Swimming Pool,0.0,149.87
19/02/2003 16,1,Studio,19.52,55.27,1.38,1.07,Low,1,Garden,,66.6
04/09/2008 16,2,Cottage,25.67,61.92,1.16,0.81,Middle,0,Swimming Pool,0.0,84.1
26/07/2009 08,4,Bungalow,20.76,54.8,1.96,1.03,Upper Middle,1,,0.0,167.16
07/04/2013 16,4,Bungalow,20.8,49.67,1.98,1.22,*g;75,0,Jacuzzi,1.0,244.69
05/10/2005 16,4,Bungalow,13.63,46.6,1.65,0.82,Rich,0,Garden,0.0,137.82
27/11/2012 00,5,2BHK,24.78,70.43,1.11,0.84,Middle,0,,0.0,114.22
24/07/2006 00,3,1BHK,11.02,44.13,1.42,1.49,Middle,0,Fountain,0.0,171.17
23/12/2013 00,4,Detached,17.01,65.76,2.03,1.14,Rich,0,Jacuzzi,1.0,253.4
07/10/2008 00,5,Bungalow,24.25,50.96,2.29,1.18,Upper Middle,1,,0.0,228.6
18/09/2003 08,3,Bungalow,27.98,52.14,1.78,1.34,Upper Middle,1,Garden,0.0,209.43
02/10/2009 16,3,2BHK,27.45,66.82,2.2,1.22,Upper Middle,0,Jacuzzi,0.0,166.16
21/10/2006 00,2,1BHK,24.19,57.47,1.7,0.82,Middle,0,,0.0,64.73
26/03/2002 16,3,Cottage,15.0,63.0,1.17,1.29,Middle,0,Garden,1.0,136.75
18/07/2008 08,3,Bungalow,14.05,61.44,1.67,0.88,Upper Middle,0,Fountain,0.0,110.52
12/02/2006 16,3,2BHK,10.47,62.63,1.65,1.33,Middle,0,Garden,0.0,127.04
27/11/2009 00,3,3BHK,16.06,65.03,1.62,1.4,Upper Middle,0,Swimming Pool,0.0,205.0
16/09/2006 16,4,2BHK,30.02,61.94,1.93,1.11,Upper Middle,1,,1.0,211.14
19/07/2012 16,2,Studio,26.15,56.51,1.55,0.81,Low,1,,1.0,73.52
25/03/2008 08,5,3BHK,21.54,66.23,2.75,1.44,Upper Middle,0,Jacuzzi,0.0,271.57
11/09/2002 00,4,3BHK,14.99,84.65,1.94,1.45,Rich,1,Swimming Pool,0.0,297.55
02/01/2007 00,3,2BHK,,59.6,2.23,1.2,Upper Middle,1,,1.0,188.34
07/08/2002 00,3,Cottage,17.17,z}oUu,1.58,0.91,Middle,0,,1.0,91.82
01/11/2006 16,2,Studio,26.74,59.08,1.13,1.49,Low,1,,1.0,136.58
02/01/2010 16,2,1BHK,20.37,41.15,1.31,1.34,Low,-1,,0.0,104.66
22/04/2007 08,5,Bungalow,15.15,55.48,1.56,0.8,Upper Middle,0,,0.0,121.03
29/10/2006 16,3,1BHK,13.4,52.27,1.19,1.27,Middle,1,Swimming Pool,0.0,154.17
22/08/2004 00,4,2BHK,25.6,44.81,1.52,1.33,Upper Middle,1,Garden,0.0,257.29
07/02/2005 16,3,1BHK,17.35,70.72,1.42,1.32,Middle,1,,0.0,132.48
22/02/2007 16,2,1BHK,32.01,]T^8+,1.25,1.28,Middle,0,,,111.03
19/04/2003 08,3,3BHK,28.82,45.35,1.93,0.99,Upper Middle,0,,0.0,140.0
